"","X","ifm_peak_frequency","ifm_stop","ifm_peak_freq_resolution","ifm_rms","ifm_region_id","ifm_peak_amplitude","ifm_start","ifm_terminal_frequency","ifm_duration","cf_peak_frequency","cf_stop","cf_peak_freq_resolution","cf_rms","cf_region_id","cf_peak_amplitude","cf_start","cf_terminal_frequency","cf_duration","tfm_peak_frequency","tfm_stop","tfm_peak_freq_resolution","tfm_rms","tfm_region_id","tfm_peak_amplitude","tfm_start","tfm_terminal_frequency","tfm_duration","audio_file","terminal_frequency_threshold","video_annot_id","num_bats","X0","duration","peak_freq_resolution","ifm.cf_dbratio","tfm.cf_dbratio","ifm.peak_db","tfm.peak_db","tfm_dbrms","ifm_dbrms","cf_dbrms","cf.peak_db","multi_bat","annot_id","rechour"
"81",80,103448.275862069,0.000588,5681.81818181818,0.00626594063088535,"fm1",0.011749267578125,0.00024,100574.712643678,0.348,105123.560615862,0.031504,64.6830530401035,0.0221791642366285,"cf1",0.054229736328125,0.000588,104606.029240523,30.916,102254.428341385,0.033988,803.858520900322,0.0113390527587738,"fm2",0.03070068359375,0.031504,96618.3574879227,2.484,"segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp",-10,"Aditya_2018-08-17_01_29",2,NA,NA,NA,-5.09934074690043,-11.4830880282717,-28.2192564729465,-33.8004763438379,-40.264341214283,-33.8805939329117,-28.7812531860113,-20.2032852163117,"TRUE","2018-08-17_01_29","2018-08-17_01"
"82",81,104719.764011799,0.002316,1470.58823529412,0.011746978682954,"fm1",0.02301025390625,0.00096,95870.2064896755,1.356,106894.04934688,0.016096,145.095763203714,0.0328468385597509,"cf1",0.060302734375,0.002316,106821.480406386,13.78,105079.6812749,0.018104,992.063492063492,0.0180265823708285,"fm2",0.039794921875,0.016096,92131.4741035857,2.008,"segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp",-10,"Aditya_2018-08-17_01_33",1,NA,NA,NA,-8.73034580077269,-2.90125702940814,-17.1125755380803,-12.2092810772071,-18.6830016833658,-24.5120904547303,-15.7817446539576,-9.71726526658522,"FALSE","2018-08-17_01_33","2018-08-17_01"
"83",82,NA,NA,NA,NA,"",NA,NA,NA,NA,105931.310577328,0.019268,105.30749789385,0.0278756972789503,"cf1",0.059906005859375,0.000284,105773.282764433,18.984,102004.716981132,0.020964,1173.70892018779,0.0170539487347043,"fm1",0.0457763671875,0.019268,94339.6226415094,1.696,"segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp",-10,"Aditya_2018-08-17_01_34",1,NA,NA,NA,-8.34784478491498,-7.17799033745555,-8.23771309817522,-7.62099358081467,-13.53147389961,-14.7013283470694,-6.35348356215445,-1.361806273756,"FALSE","2018-08-17_01_34","2018-08-17_01"
"84",83,NA,NA,NA,NA,"",NA,NA,NA,NA,108467.638782297,0.01566,127.877237851662,0.0153671533162896,"cf1",0.031005859375,2.4e-05,108339.728830903,15.636,106796.116504854,0.016896,1612.90322580645,0.00613388874300457,"fm1",0.013275146484375,0.01566,102750.809061489,1.236,"segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp",-10,"Aditya_2018-08-17_01_35",2,NA,NA,NA,-5.98479877077434,-12.9444449453631,-26.9390490287337,-34.789512076607,-42.9454064222245,-35.9857602476356,-30.0009614768613,-23.5159955469207,"TRUE","2018-08-17_01_35","2018-08-17_01"
"85",84,103230.337078652,0.00232,1396.64804469274,0.0103897472304744,"fm1",0.0201416015625,0.000896,93398.8764044944,1.424,106804.653679654,0.017104,135.208220659816,0.0238666503096622,"cf1",0.05059814453125,0.00232,106601.731601732,14.784,106659.14221219,0.018876,1126.12612612613,0.0147114704996673,"fm2",0.0308837890625,0.017104,89164.7855530474,1.772,"segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp",-10,"Aditya_2018-08-17_01_36",1,NA,NA,NA,-3.89674977475066,-2.08772701890033,-33.6716032135843,-28.0972044932094,-37.7908321504451,-39.5998549062954,-35.7031051315447,-29.1328889656762,"FALSE","2018-08-17_01_36","2018-08-17_01"
"86",85,107585.139318885,0.002056,1543.20987654321,0.023060398479899,"fm1",0.047698974609375,0.000764,95201.2383900929,1.292,108057.228915663,0.015336,150.511739915713,0.0354032005007921,"cf1",0.064422607421875,0.002056,107831.325301205,13.28,108142.493638677,0.016908,1269.03553299492,0.0381173067943898,"fm2",0.085723876953125,0.015336,92875.3180661578,1.572,"segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp",-10,"Aditya_2018-08-17_01_37",1,NA,NA,NA,-5.4190807212356,-9.33990586980336,-23.5438540942692,-26.6379080268171,-35.3436443479366,-31.4228191993688,-26.0037384781332,-20.2386324447129,"FALSE","2018-08-17_01_37","2018-08-17_01"
"87",86,97022.5872689939,0.00218,1024.59016393443,0.0627930309222461,"fm1",0.1268310546875,0.000232,90349.0759753594,1.948,108314.15420023,0.016084,143.760782058654,0.0964164853436549,"cf1",0.19781494140625,0.00218,108098.388952819,13.904,104606.525911708,0.018168,957.854406130268,0.0394123268425583,"fm2",0.08544921875,0.016084,87332.0537428023,2.084,"segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp",-10,"Aditya_2018-08-17_01_39",2,NA,NA,NA,-4.86902433205454,-6.31305869864815,-23.7332546921037,-25.891153714804,-32.9700258372537,-31.5259914706601,-26.6569671386056,-20.6887502800629,"TRUE","2018-08-17_01_39","2018-08-17_01"
"88",87,106459.330143541,0.002108,1190.47619047619,0.0113658254203412,"fm1",0.0263671875,0.000436,92105.2631578948,1.672,106913.855589629,0.016456,139.353400222965,0.019949579030063,"cf1",0.04412841796875,0.002108,106774.463339838,14.348,95744.6808510638,0.0189,816.993464052287,0.00873069001743177,"fm2",0.025421142578125,0.016456,91243.8625204583,2.444,"segment_matching_annotaudio_Aditya_2018-08-17_01_40_hp",-10,"Aditya_2018-08-17_01_40",2,NA,NA,NA,-7.81319176064405,-6.35442903163803,-26.5585842824651,-23.9560878347712,-32.931318469768,-34.390081198774,-26.5768894381299,-19.7229587434347,"TRUE","2018-08-17_01_40","2018-08-17_01"
"89",88,107677.902621723,0.00136,1865.67164179104,0.0202764907184232,"fm1",0.048553466796875,0.000292,104868.913857678,1.068,109913.434326619,0.025388,83.2223701731025,0.0472867843797485,"cf1",0.0892333984375,0.00136,109746.961877809,24.028,110742.705570292,0.026896,1322.75132275132,0.0159229982828734,"fm2",0.0406494140625,0.025388,106100.795755968,1.508,"segment_matching_annotaudio_Aditya_2018-08-17_01_46_hp",-10,"Aditya_2018-08-17_01_46",2,NA,NA,NA,-9.1546096946766,-0.546994101582129,-32.03272165152,-22.5008955695927,-30.6975216293098,-39.3051372224043,-30.1505275277277,-25.1842680350759,"TRUE","2018-08-17_01_46","2018-08-17_01"
"90",89,109631.147540984,0.001584,2032.52032520325,0.0509146404355159,"fm1",0.09857177734375,0.000608,103483.606557377,0.976,110465.11627907,0.015344,145.264381173736,0.137675485406644,"cf1",0.2410888671875,0.001584,110319.76744186,13.76,107857.142857143,0.016744,1420.45454545455,0.116937210178457,"fm2",0.250213623046875,0.015344,95000,1.4,"segment_matching_annotaudio_Aditya_2018-08-17_01_47_hp",-10,"Aditya_2018-08-17_01_47",2,NA,NA,NA,-4.08402143790198,-2.92881057255148,-14.9421575263037,-14.7909671213609,-19.2498470529866,-20.4050579183371,-16.3210364804351,-10.6753441517687,"TRUE","2018-08-17_01_47","2018-08-17_01"
"91",90,108108.108108108,0.001796,1497.00598802395,0.0212886664076287,"fm1",0.03729248046875,0.000464,99849.8498498499,1.332,109665.071770335,0.043596,47.8377344048986,0.055414503704399,"cf1",0.13397216796875,0.001796,109641.148325359,41.8,107894.736842105,0.044736,1748.25174825175,0.0247185585171418,"fm2",0.04656982421875,0.043596,1e+05,1.14,"segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp",-10,"Aditya_2018-08-17_01_58",1,NA,NA,NA,-8.84388538035622,-8.47945686553395,-27.6830427672419,-28.1919852114915,-33.2172460190602,-33.5816745338824,-24.7377891535262,-18.523414274475,"FALSE","2018-08-17_01_58","2018-08-17_01"
"92",91,101918.465227818,0.001708,1196.17224880383,0.00506698166505761,"fm1",0.01080322265625,4e-05,91726.618705036,1.668,104019.376800209,0.016984,130.890052356021,0.0144682591083171,"cf1",0.031524658203125,0.001708,103953.91463734,15.276,103515.625,0.01852,1295.33678756477,0.00512143057133315,"fm2",0.01214599609375,0.016984,93098.9583333333,1.536,"segment_matching_annotaudio_Aditya_2018-08-17_01_65_hp",-10,"Aditya_2018-08-17_01_65",1,NA,NA,NA,-11.5508414355009,-18.5745865650005,-24.7659864199184,-32.064557568546,-36.2316677696471,-29.2079226401476,-17.6570812046466,-9.67759805637235,"FALSE","2018-08-17_01_65","2018-08-17_01"
"93",92,NA,NA,NA,NA,"",NA,NA,NA,NA,105092.592592593,0.013296,154.225786551511,0.0431814421927974,"cf1",0.097015380859375,0.000336,104861.111111111,12.96,103180.473372781,0.016,737.463126843658,0.0512580922103582,"fm1",0.11785888671875,0.013296,90976.3313609467,2.704,"segment_matching_annotaudio_Aditya_2018-08-17_01_75_hp",-10,"Aditya_2018-08-17_01_75",2,NA,NA,NA,-15.7455149527855,-7.17578517604857,-37.8854730636937,-28.5462769251833,-36.3150149140958,-44.8847446908328,-29.1392297380472,-22.6506559974437,"TRUE","2018-08-17_01_75","2018-08-17_01"
"94",93,103448.275862069,0.002384,2136.75213675214,0.0043747225271753,"fm1",0.0089111328125,0.001456,98060.3448275862,0.928,103932.584269663,0.022676,98.5415845486795,0.0177867003967963,"cf1",0.03814697265625,0.002384,103834.023260398,20.292,101965.601965602,0.024304,1225.49019607843,0.00717272726421847,"fm2",0.016998291015625,0.022676,90909.0909090909,1.628,"segment_matching_annotaudio_Aditya_2018-08-17_01_76_hp",-10,"Aditya_2018-08-17_01_76",1,NA,NA,NA,-4.23810861382514,-7.36607715298684,-15.0704419307838,-17.6780941425082,-25.0383854004518,-21.9104168612901,-17.672308247465,-11.9894004163899,"FALSE","2018-08-17_01_76","2018-08-17_01"
"95",94,105314.960629921,0.001732,1953.125,0.00941234389379939,"fm1",0.01983642578125,0.000716,100393.700787402,1.016,108676.106990335,0.019528,112.359550561798,0.0254977466108319,"cf1",0.051300048828125,0.001732,108395.144976399,17.796,106125.356125356,0.020932,1420.45454545455,0.0130573338812276,"fm2",0.0374755859375,0.019528,102564.102564103,1.404,"segment_matching_annotaudio_Aditya_2018-08-17_01_80_hp",-10,"Aditya_2018-08-17_01_80",1,NA,NA,NA,NA,-0.269524596998429,NA,-17.3711262158395,-25.2306333188744,NA,-24.961108721876,-19.3362975028993,"FALSE","2018-08-17_01_80","2018-08-17_01"
"96",95,108490.566037736,0.001604,3125,0.00679138088532112,"fm1",0.01580810546875,0.000968,103773.58490566,0.636,106929.955290611,0.015024,148.986889153754,0.0343854448931022,"cf1",0.06329345703125,0.001604,106780.923994039,13.42,104437.229437229,0.016872,1077.58620689655,0.013139156259118,"fm2",0.036712646484375,0.015024,100108.225108225,1.848,"segment_matching_annotaudio_Aditya_2018-08-17_01_81_hp",-10,"Aditya_2018-08-17_01_81",1,NA,NA,NA,-7.6081619250604,-2.89443677648968,-30.188239599248,-23.716973732064,-31.3741364167477,-36.0878615653184,-28.479699640258,-20.7607849410493,"FALSE","2018-08-17_01_81","2018-08-17_01"
"97",96,100961.538461538,0.001596,1366.12021857923,0.0524886806159611,"fm1",0.11297607421875,0.00014,92032.967032967,1.456,102694.245153412,0.0278,76.3125763125763,0.0753443107090171,"cf1",0.184417724609375,0.001596,102388.948252175,26.204,100313.479623824,0.029076,1562.5,0.0226173687613676,"fm2",0.047943115234375,0.0278,90909.0909090909,1.276,"segment_matching_annotaudio_Aditya_2018-08-17_01_82_hp",-10,"Aditya_2018-08-17_01_82",1,NA,NA,NA,-10.2483156289767,-6.35782992509574,-32.4894067594006,-28.363852505326,-36.3844112566631,-40.2748969605441,-30.0265813315674,-23.8151204219589,"FALSE","2018-08-17_01_82","2018-08-17_01"
"98",97,99214.1453831041,0.003308,980.392156862745,0.129283503372264,"fm1",0.234710693359375,0.001272,88408.6444007859,2.036,102120.236178207,0.018212,134.12017167382,0.253472871235447,"cf1",0.446990966796875,0.003308,101784.755770263,14.904,97409.9099099099,0.019988,1121.07623318386,0.135873415611854,"fm2",0.271728515625,0.018212,86711.7117117117,1.776,"segment_matching_annotaudio_Aditya_2018-08-17_01_83_hp",-10,"Aditya_2018-08-17_01_83",1,NA,NA,NA,NA,-4.7993837321642,NA,-23.8728890220436,-30.6769382244912,NA,-25.877554492327,-20.526711311616,"FALSE","2018-08-17_01_83","2018-08-17_01"
"107",106,108843.537414966,0.001296,3378.37837837838,0.020344794810219,"fm1",0.034332275390625,0.000708,107142.857142857,0.588,111094.869171174,0.02866,73.0780473545747,0.0623856599878004,"cf1",0.11651611328125,0.001296,111058.324806315,27.364,108856.088560886,0.029744,1838.23529411765,0.0194801147689236,"fm2",0.03448486328125,0.02866,104243.542435424,1.084,"segment_matching_annotaudio_Aditya_2018-08-17_12_2_hp",-10,"Aditya_2018-08-17_12_2",1,NA,NA,NA,NA,-4.26801572889211,NA,-26.7871735180807,-35.3635009373728,NA,-31.0954852084807,-24.4505927071942,"FALSE","2018-08-17_12_2","2018-08-17_12"
"113",112,104310.344827586,0.002192,1712.32876712329,0.00732687145733617,"fm1",0.014739990234375,0.001032,97413.7931034483,1.16,104819.976771196,0.015968,145.095763203714,0.0256090003319134,"cf1",0.0494384765625,0.002192,104674.796747967,13.776,103300.733496333,0.017604,1219.51219512195,0.0166290794587624,"fm2",0.0362548828125,0.015968,95354.5232273839,1.636,"segment_matching_annotaudio_Aditya_2018-08-17_12_4_hp",-10,"Aditya_2018-08-17_12_4",1,NA,NA,NA,-7.87809054112817,-11.5668297787438,-22.3328440951291,-26.3854749983949,-31.7021560393866,-28.013416801771,-20.1353262606428,-12.6142239438017,"FALSE","2018-08-17_12_4","2018-08-17_12"
"122",121,NA,NA,NA,NA,"",NA,NA,NA,NA,104417.973462002,0.0142,150.693188667872,0.0324428134620861,"cf1",0.05950927734375,0.000936,104267.189384801,13.264,102691.218130312,0.015612,1412.42937853107,0.0178446655039195,"fm1",0.041229248046875,0.0142,94192.6345609065,1.412,"segment_matching_annotaudio_Aditya_2018-08-17_12_8_hp",-10,"Aditya_2018-08-17_12_8",1,NA,NA,NA,NA,1.89698243099808,NA,-26.5755213491995,-34.0194388861802,NA,-35.9164213171783,-29.465366808879,"FALSE","2018-08-17_12_8","2018-08-17_12"
"105",104,96045.197740113,0.001948,1404.49438202247,0.00708946131674484,"fm1",0.01507568359375,0.000532,91101.6949152542,1.416,104294.117647059,0.018948,117.591721542803,0.02388367381524,"cf1",0.047210693359375,0.001948,104117.647058824,17,95572.3542116631,0.0208,1077.58620689655,0.0242696708987885,"fm2",0.056304931640625,0.018948,88552.9157667387,1.852,"segment_matching_annotaudio_Aditya_2018-08-17_12_15_hp",-10,"Aditya_2018-08-17_12_15",1,NA,NA,NA,-10.9791780241302,-5.82736801753565,-38.5997841090243,-30.2570390847962,-38.9084644799735,-44.060274486568,-33.0810964624379,-25.3152501430883,"FALSE","2018-08-17_12_15","2018-08-17_12"
"106",105,100706.713780919,0.001924,1760.56338028169,0.0107015248502335,"fm1",0.020111083984375,0.000792,93639.5759717315,1.132,102302.065404475,0.020516,107.52688172043,0.0323140626514459,"cf1",0.06329345703125,0.001924,102248.278829604,18.592,95558.5464333782,0.023488,672.043010752688,0.0371138410305403,"fm2",0.088653564453125,0.020516,82772.5437415882,2.972,"segment_matching_annotaudio_Aditya_2018-08-17_12_16_hp",-10,"Aditya_2018-08-17_12_16",1,NA,NA,NA,-8.93134790631409,-5.21160357179084,-32.7615717817989,-28.0034468712763,-34.8817320525518,-38.6014763870751,-29.670128480761,-24.3932598941622,"FALSE","2018-08-17_12_16","2018-08-17_12"
"108",107,103061.224489796,0.001556,2032.52032520325,0.0422770248878338,"fm1",0.07373046875,0.000576,98979.5918367347,0.98,104760.265128691,0.048024,43.0366672404889,0.177638305598717,"cf1",0.354736328125,0.001556,104717.224756822,46.468,102272.727272727,0.049168,1736.11111111111,0.0372978152407856,"fm2",0.07037353515625,0.048024,98776.2237762238,1.144,"segment_matching_annotaudio_Aditya_2018-08-17_12_21_hp",-10,"Aditya_2018-08-17_12_21",1,NA,NA,NA,NA,-7.97715059503096,NA,-37.5392135601016,-44.2452821110465,NA,-36.2681315160155,-30.1711245402364,"FALSE","2018-08-17_12_21","2018-08-17_12"
"109",108,NA,NA,NA,NA,"",NA,NA,NA,NA,102301.79028133,0.016236,127.811860940695,0.0217479727602935,"cf1",0.044403076171875,0.000596,102237.851662404,15.64,97826.0869565217,0.017432,1666.66666666667,0.0123038613848628,"fm1",0.02593994140625,0.016236,94481.6053511706,1.196,"segment_matching_annotaudio_Aditya_2018-08-17_12_28_hp",-10,"Aditya_2018-08-17_12_28",1,NA,NA,NA,-7.2237297619853,-4.20270769420965,-33.918119988357,-30.2053884491188,-36.6468782953166,-39.6679003630923,-32.444170601107,-25.9173081749093,"FALSE","2018-08-17_12_28","2018-08-17_12"
"110",109,99734.0425531915,0.001532,2631.57894736842,0.00468871757321564,"fm1",0.00970458984375,0.00078,97074.4680851064,0.752,102614.715642522,0.036488,57.20823798627,0.0178372733572804,"cf1",0.03521728515625,0.001532,102471.678681771,34.956,101017.441860465,0.037864,1445.08670520231,0.00778899705094153,"fm2",0.0167236328125,0.036488,91569.7674418605,1.376,"segment_matching_annotaudio_Aditya_2018-08-17_12_29_hp",-10,"Aditya_2018-08-17_12_29",1,NA,NA,NA,-3.7235143418435,0.641593660192214,-26.4298191388106,-21.3379639151628,-28.3775558467472,-32.742663848783,-29.0191495069395,-23.8192340330412,"FALSE","2018-08-17_12_29","2018-08-17_12"
"111",110,102233.676975945,0.001736,1712.32876712329,0.0124433952111494,"fm1",0.031768798828125,0.000572,95360.824742268,1.164,102336.173964149,0.015348,146.886016451234,0.0266416442134686,"cf1",0.053436279296875,0.001736,102189.244784014,13.612,101086.956521739,0.017188,1082.25108225108,0.0107360266180844,"fm2",0.023101806640625,0.015348,85869.5652173913,1.84,"segment_matching_annotaudio_Aditya_2018-08-17_12_33_hp",-10,"Aditya_2018-08-17_12_33",1,NA,NA,NA,-3.72479699750675,-7.77038440933561,-17.9354879214916,-21.36583807235,-28.0873584861172,-24.0417710742884,-20.3169740767816,-14.0748181652705,"FALSE","2018-08-17_12_33","2018-08-17_12"
"112",111,97440.9448818898,0.001116,1953.125,0.0153879633888021,"fm1",0.028594970703125,1e-04,97440.9448818898,1.016,104770.833333333,0.049116,41.6597233794368,0.0309572849466356,"cf1",0.076080322265625,0.001116,104583.333333333,48,103187.919463087,0.050308,1666.66666666667,0.00658241607700048,"fm2",0.0130615234375,0.049116,96476.5100671141,1.192,"segment_matching_annotaudio_Aditya_2018-08-17_12_39_hp",-10,"Aditya_2018-08-17_12_39",1,NA,NA,NA,-4.88665509590255,-7.17770333745419,-31.5787238496165,-31.8960986710586,-41.1790286220611,-38.8879803805095,-34.0013252846069,-27.1056328400241,"FALSE","2018-08-17_12_39","2018-08-17_12"
"114",113,102526.002971768,0.002692,741.839762611276,0.0116484308526502,"fm1",0.02740478515625,0,94353.6404160476,2.692,103276.719849031,0.026008,85.7632933104631,0.0277444732316211,"cf1",0.0675048828125,0.002692,103105.163835992,23.316,98790.3225806452,0.027,2000,0.00517515734802945,"fm2",0.012115478515625,0.026008,94758.064516129,0.992,"segment_matching_annotaudio_Aditya_2018-08-17_12_44_hp",-10,"Aditya_2018-08-17_12_44",1,NA,NA,NA,-7.35493977423749,-9.4542986726531,-26.2755951062627,-27.8189142025087,-35.9595030346003,-33.8601441361847,-26.5052043619472,-20.9894513334779,"FALSE","2018-08-17_12_44","2018-08-17_12"
"115",114,103466.386554622,0.001904,1046.02510460251,0.00785842699913505,"fm1",0.019683837890625,0,97689.0756302521,1.904,104837.173871643,0.022908,95.2018278750952,0.0231270942504348,"cf1",0.048370361328125,0.001904,104646.733955437,21.004,102941.176470588,0.023996,1824.81751824818,0.00576067997857087,"fm2",0.011962890625,0.022908,97426.4705882353,1.088,"segment_matching_annotaudio_Aditya_2018-08-17_12_50_hp",-10,"Aditya_2018-08-17_12_50",1,NA,NA,NA,-8.64027870559249,-1.41807775774999,-20.1249482525723,-12.0337809709479,-18.6409454305245,-25.863146378367,-17.2228676727745,-12.3564568733855,"FALSE","2018-08-17_12_50","2018-08-17_12"
"116",115,99798.3870967742,0.001868,2000,0.0386094198093891,"fm1",0.063201904296875,0.000876,94758.064516129,0.992,104754.964474403,0.023824,91.0746812386157,0.113898906112364,"cf1",0.212249755859375,0.001868,104572.781927491,21.956,96674.8768472906,0.025448,1225.49019607843,0.0734205262270969,"fm2",0.15606689453125,0.023824,90517.2413793104,1.624,"segment_matching_annotaudio_Aditya_2018-08-17_12_53_hp",-10,"Aditya_2018-08-17_12_53",1,NA,NA,NA,-8.30949982742479,-7.01200614203971,-28.5675745810636,-26.6379080268171,-32.1395371816194,-33.4370308670045,-25.1275310395797,-17.4597082943519,"FALSE","2018-08-17_12_53","2018-08-17_12"
"117",116,102976.19047619,0.002128,1184.83412322275,0.00859002258539878,"fm1",0.0203857421875,0.000448,92857.1428571429,1.68,104982.618771727,0.019388,115.848007414272,0.0163343611758979,"cf1",0.0360107421875,0.002128,104924.681344148,17.26,92553.1914893617,0.021268,1059.32203389831,0.00540571143137572,"fm2",0.014434814453125,0.019388,89361.7021276596,1.88,"segment_matching_annotaudio_Aditya_2018-08-17_12_68_hp",-10,"Aditya_2018-08-17_12_68",1,NA,NA,NA,NA,-2.1950054937763,NA,-20.7376687873175,-30.6759094451475,NA,-28.4809039513712,-22.7011554980538,"FALSE","2018-08-17_12_68","2018-08-17_12"
"118",117,96026.4900662252,0.002648,1101.32158590308,0.00460318871726605,"fm1",0.009490966796875,0.000836,92715.2317880795,1.812,103999.08067111,0.020052,114.889705882353,0.014590485290013,"cf1",0.034698486328125,0.002648,103884.164559871,17.404,102813.852813853,0.020976,2155.1724137931,0.00489971118363116,"fm2",0.01055908203125,0.020052,94155.8441558442,0.924,"segment_matching_annotaudio_Aditya_2018-08-17_12_73_hp",-10,"Aditya_2018-08-17_12_73",1,NA,NA,NA,-9.11333890067968,-9.02049976493167,-39.3289334586786,-38.3113372577206,-45.812174208392,-45.90501334414,-36.7916744434604,-30.0269922688019,"FALSE","2018-08-17_12_73","2018-08-17_12"
"119",118,NA,NA,NA,NA,"",NA,NA,NA,NA,105525.051475635,0.018352,114.364135407136,0.0366161819156866,"cf1",0.075103759765625,0.000868,105582.246625486,17.484,96916.2995594714,0.020168,1096.49122807018,0.019838443964973,"fm1",0.045013427734375,0.018352,90859.0308370044,1.816,"segment_matching_annotaudio_Aditya_2018-08-17_12_74_hp",-10,"Aditya_2018-08-17_12_74",1,NA,NA,NA,NA,1.48930590039093,NA,-18.5727533103268,-25.8047512396382,NA,-27.2940571400291,-20.2631881408989,"FALSE","2018-08-17_12_74","2018-08-17_12"
"120",119,NA,NA,NA,NA,"",NA,NA,NA,NA,104443.460289342,0.014348,147.579693034238,0.0188467930087269,"cf1",0.042144775390625,8e-04,104369.648656628,13.548,99585.0622406639,0.015312,2066.11570247934,0.00921237995266036,"fm1",0.0220947265625,0.014348,96473.0290456432,0.964,"segment_matching_annotaudio_Aditya_2018-08-17_12_75_hp",-10,"Aditya_2018-08-17_12_75",1,NA,NA,NA,-12.1828975453576,-7.88822144471541,-41.001341670226,-35.3918947957198,-42.8863136492799,-47.1809897499221,-34.9980922045645,-28.3707984390332,"FALSE","2018-08-17_12_75","2018-08-17_12"
"121",120,103125,0.002816,1037.34439834025,0.0305364618686656,"fm1",0.063323974609375,0.000896,91666.6666666667,1.92,105367.709213863,0.026476,84.5165652467884,0.0812835431277813,"cf1",0.169158935546875,0.002816,105283.178360101,23.66,96461.1872146119,0.028228,1136.36363636364,0.0281573201895223,"fm2",0.050567626953125,0.026476,90182.6484018265,1.752,"segment_matching_annotaudio_Aditya_2018-08-17_12_79_hp",-10,"Aditya_2018-08-17_12_79",1,NA,NA,NA,NA,1.84436061784018,NA,-27.0876309897709,-33.0456408522795,NA,-34.8900014701197,-27.3431167504994,"FALSE","2018-08-17_12_79","2018-08-17_12"
"123",122,107789.855072464,0.001104,1798.56115107914,0.0200082650142931,"fm1",0.03662109375,0,100543.47826087,1.104,110991.207034373,0.026124,79.923273657289,0.0378671728206679,"cf1",0.08636474609375,0.001104,110951.239008793,25.02,106849.315068493,0.027584,1366.12021857923,0.015709201875982,"fm2",0.03692626953125,0.026124,99315.0684931507,1.46,"segment_matching_annotaudio_Aditya_2018-08-17_12_80_hp",-10,"Aditya_2018-08-17_12_80",1,NA,NA,NA,-8.65608029070325,-5.81294583155407,-34.0507315663372,-28.5250313630914,-37.6829098132467,-40.5260442723959,-31.8699639816926,-25.7976444304049,"FALSE","2018-08-17_12_80","2018-08-17_12"
"99",98,104020.979020979,0.002044,1736.11111111111,0.0073833660478978,"fm1",0.015716552734375,9e-04,95279.7202797203,1.144,104853.361017389,0.017456,129.735339906591,0.0253961081733034,"cf1",0.056304931640625,0.002044,104723.592006229,15.412,103571.428571429,0.019976,791.139240506329,0.0183272803406868,"fm2",0.04156494140625,0.017456,91666.6666666667,2.52,"segment_matching_annotaudio_Aditya_2018-08-17_12_101_hp",-10,"Aditya_2018-08-17_12_101",1,NA,NA,NA,-3.26493215158804,-2.14525399636147,-23.196137694777,-20.8743656695933,-28.5834808356248,-29.7031589908513,-26.4382268392633,-20.8042942471118,"FALSE","2018-08-17_12_101","2018-08-17_12"
"100",99,101825.842696629,0.001664,1396.64804469274,0.00832642497731753,"fm1",0.02001953125,0.00024,93398.8764044944,1.424,102976.99594046,0.016444,135.281385281385,0.0187796486946397,"cf1",0.0380859375,0.001664,102909.336941813,14.78,104316.54676259,0.018112,1196.17224880383,0.00712530861064467,"fm2",0.016326904296875,0.016444,86930.4556354916,1.668,"segment_matching_annotaudio_Aditya_2018-08-17_12_103_hp",-10,"Aditya_2018-08-17_12_103",1,NA,NA,NA,-7.48531141519653,-5.68939598576685,-28.9527084759576,-27.4237432239545,-34.0432838229041,-35.8391992523338,-28.3538878371372,-23.2885416475119,"FALSE","2018-08-17_12_103","2018-08-17_12"
"101",100,NA,NA,NA,NA,"",NA,NA,NA,NA,106178.277500869,0.034992,57.9508576726936,0.0346286670848245,"cf1",0.0714111328125,0.000484,105917.468413122,34.508,104651.162790698,0.035852,2314.81481481482,0.0155862906762219,"fm1",0.02838134765625,0.034992,95348.8372093023,0.86,"segment_matching_annotaudio_Aditya_2018-08-17_12_104_hp",-10,"Aditya_2018-08-17_12_104",1,NA,NA,NA,-5.50306436777791,-4.03463659275516,-24.8582431516896,-21.7107247439193,-30.5512063576445,-32.0196341326672,-26.5165697648893,-20.3704057377301,"FALSE","2018-08-17_12_104","2018-08-17_12"
"102",101,101807.228915663,0.001664,1201.92307692308,0.0187961570502653,"fm1",0.054840087890625,4e-06,96987.9518072289,1.66,105742.351296785,0.053176,38.8198757763975,0.0921727974261713,"cf1",0.196258544921875,0.001664,105373.505202671,51.512,104783.599088838,0.054932,1136.36363636364,0.0167284736307969,"fm2",0.04107666015625,0.053176,101366.742596811,1.756,"segment_matching_annotaudio_Aditya_2018-08-17_12_115_hp",-10,"Aditya_2018-08-17_12_115",1,NA,NA,NA,NA,-5.99986423613776,NA,-25.9173081749093,-32.413996505222,NA,-26.4141322690843,-21.7722696231242,"FALSE","2018-08-17_12_115","2018-08-17_12"
